,hotel,review
1917,28,Cute and comfortable Quonset hut in a great location. Enjoyed relaxing on the patio at the end of the day listening to the creek. I would definitely stay here again.
1918,28,This was a great place! Wonderful… Exactly as described… Cute and quaint and perfect.
1919,28,Awesome little place nestled into the mountains! We loved it and will probably return.
1920,28,Beautiful small home and great location for our family. The kids definitely enjoyed the creek nearby. Will hopefully book future stays with the host at this location or the other properties. Very impressed!
1921,28,"This is a great stay! Very clean, and well stocked with everything you’d need for a vacation from home. Jason also was very good about communicating with me in a timely manner, which was much appreciated."
1922,28,Cozy cabin in the woods. We enjoyed sitting on the back porch and listening to the creek. So relaxing.
1923,28,"Beautiful home, great location!"
1924,28,"A very beautiful place to stay, close to everything. At a fabulous price! Would definitely recommend!"
1925,28,Very cozy. No issues - Jason was easy to contact and frequently responded to any questions we had.
1926,28,Good time in Mountains. Loft might be a bit hot to sleep in but for a couple this was great.
1927,28,"Wonderful, clean, cute, had a lot of extra necessities"
1928,28,They place was amazing.
1929,28,Great experience. Check in and cleanliness were both superb. We will return hopefully soon.
1930,28,"What a gem! Beautifully done tiny hut, it feels so spacious inside! Great location and the river nearby makes it so much better!"
1931,28,"This was our very first stay at an Air bnb so I was a little skeptical at first, but I couldn't have asked for it to go any better! The description was just as listed. Everything was very clean and neat. No complaints!"
1932,28,Omg the cuteness is indescribable! My children and I loved it!! Hoping to go back again soon
1933,28,This adorable tiny house is such a wonderful and cozy stay. Me and two of my friends rented this house out as a bit of a get away we have known each other for 15 years and this Airbnb was the perfect getaway spot!
1934,28,"This place is super quant, relaxing, and full of character!! The atmosphere was amazing! The guy was beautiful on the inside and out!! It was the perfect little place for my daughter and I!!"
1935,28,"An adorable, cozy home. Perfect for a couple. Plenty of privacy with beautiful scenery."
1936,28,"We loved our stay here. The home was comfortable, clean, and thoughtfully decorated. We really loved the little stream off the front porch. And the location was great, only about 15min to Downtown Boone."
1937,28,"Communication was top notch from jason. Place was clean and well kept. Perfect location from boone, west jefferson, and blowing rock. Great stay"
1938,28,"Very cozy, cute place to stay!"
1939,28,"What a wonderful little Airbnb! Very cozy, inviting, and clean. The sound of the rippling creek outside was so peaceful — we loved it! If you’re looking for a cozy, quiet getaway, I would highly recommend staying here. ☺️"
1940,28,Perfect and private! Very cozy! The sound of the creek right outside the front porch is so peaceful!
1941,28,"We’d definitely recommend Jason’s place to friends driving through Boone. It was clean and cozy, we loved sitting outside and listening to the creek. Even the little loft beds were super comfortable."
1942,28,"We really enjoyed our stay! The space was clean, comfortable, and just want we wanted. I would rebook in the future."
1943,28,super cute place!! the hut was easy to find and offered plenty of space for parking. it was such a cozy environment with the little creek out front!! 10/10
1944,28,"We stayed here last year and couldn’t wait to come back! It was such a great stay once again. We love the location and the property, they really have a great little place. We always love looking out for the little bunnies that cross the road as we drive through. Can’t wait to come back again!"
1945,28,"Jason's AirBnB was immaculate and thoughtful. We could tell a lot of care went into every detail. The location is lovely and peaceful. The bed was comfy and the rainfall shower head was a nice surprise after a busy wedding weekend!

One note: We wished there was some indication that the decor had a religious theme. Not being religious, the space didn't feel welcoming to us.

Overall, it's a nice little mountain getaway!"
1946,28,Very peaceful place - would definitely recommend!!!
1947,28,Fantastic place to stay! Very clean and great setup. Place on grounds to hike and play in a creek. Love it!
